artist,artist_id,name,song_id,emo,duration,popularity,url
Teqkoi,6fOKLk8GmQ8xKogCRuuAwD,You Broke My Heart Again,3jZDWsoxRHzzp3DYV8qeXE,sadness,00:01:43,67,https://open.spotify.com/track/3jZDWsoxRHzzp3DYV8qeXE
Anson Seabra,2jHp7gQArCQrlMvdrIVFCg,Robin Hood,5dyihZecYMcEPq09Bk2OL2,sadness,00:03:41,65,https://open.spotify.com/track/5dyihZecYMcEPq09Bk2OL2
Nick Leng,2fR4D8OveDTHMvCvm7paAO,Lonely Shade of Blue,5rTjMOVDiXDxkJavr2GxEL,sadness,00:04:22,52,https://open.spotify.com/track/5rTjMOVDiXDxkJavr2GxEL
Ollie MN,5sH4dr4r46Vm0Qu84PAYvk,Please Never Fall in Love Again,42H6GeQfrBkT3vTUTdpB1M,sadness,00:02:34,65,https://open.spotify.com/track/42H6GeQfrBkT3vTUTdpB1M
Fran Vasili?,08xR1XU2SWgC2K0yx6lEYm,"It's Been a Fun Ride, but It's Time to Say Goodbye.",4W9um2P0mOY9QwxQY9GS2F,sadness,00:04:36,46,https://open.spotify.com/track/4W9um2P0mOY9QwxQY9GS2F
Before You Exit,64NYWpxh4HgzMb1SwCCjMw,Clouds,0FiInivN1aBhzKM3UtHM3l,sadness,00:04:31,60,https://open.spotify.com/track/0FiInivN1aBhzKM3UtHM3l
Maberry,4hogj0YFfrnp8n2XqnFwq9,when i was young,5nI0hFEpZNxZczhm5fnZzT,sadness,00:02:40,40,https://open.spotify.com/track/5nI0hFEpZNxZczhm5fnZzT
The Walters,027TpXKGwdXP7iwbjUSpV8,I Love You So - Acoustic,5cjagrNaegv6IQZKflkPTf,sadness,00:02:27,66,https://open.spotify.com/track/5cjagrNaegv6IQZKflkPTf
Hayd,1adGvsK8A0XG2D18ufk7fZ,Changes,2v8GT5HHcqFaTXS2xijw4r,sadness,00:03:34,1,https://open.spotify.com/track/2v8GT5HHcqFaTXS2xijw4r
ORYL,2hyUZZUXjxznTGBAgqTR7V,Better Now,5OV8NQLC9eWzMN3jeKs3MJ,sadness,00:02:10,45,https://open.spotify.com/track/5OV8NQLC9eWzMN3jeKs3MJ
Bruno Major,0hDjKSKjl1DC7ovYTDJHe8,Places We Won't Walk,30QNjcM3Q1GnLFIIJjWQL1,sadness,00:02:49,67,https://open.spotify.com/track/30QNjcM3Q1GnLFIIJjWQL1
Beowülf,4owATw6JCMuUxeWdh3eiyg,savior,1vQaOx0V3jIeBepn5GPtTP,sadness,00:01:50,3,https://open.spotify.com/track/1vQaOx0V3jIeBepn5GPtTP
Monty Datta,5Hx084y0lkukp4MHLFmj3S,Say Goodbye,3xNIVmBIe839tAsoGe3A4b,sadness,00:02:30,67,https://open.spotify.com/track/3xNIVmBIe839tAsoGe3A4b
Paravi,3hu0zovv9ZERrUy09lIsTH,Home,1hObXlE3sFyMCvWeyRV9QF,sadness,00:03:35,55,https://open.spotify.com/track/1hObXlE3sFyMCvWeyRV9QF
Joji,3MZsBdqDrRTJihTHQrO6Dq,worldstar money (interlude),0baNzeUcPQnQSagpe8T0mD,sadness,00:02:06,80,https://open.spotify.com/track/0baNzeUcPQnQSagpe8T0mD
Vancouver Sleep Clinic,77BznF1Dr1k5KyEZ6Nn3jB,Someone To Stay,7tMbZ0RGW0jFsBw7ipEPEV,sadness,00:04:14,59,https://open.spotify.com/track/7tMbZ0RGW0jFsBw7ipEPEV
Rnla,5lKJ1MdVwexXUEEUFLI4l9,Free With You,37KYM3zuGyozpEwDuO2OVw,sadness,00:02:48,58,https://open.spotify.com/track/37KYM3zuGyozpEwDuO2OVw
Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,Someone You Loved,2TIlqbIneP0ZY1O0EzYLlc,sadness,00:03:02,74,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
Hayd,1adGvsK8A0XG2D18ufk7fZ,Head In The Clouds,3CeKc83EsgRPItgvlDHo5B,sadness,00:03:04,68,https://open.spotify.com/track/3CeKc83EsgRPItgvlDHo5B
Lemmy Alone,0TEfC1ScZ49pHIWVCormL7,And She Will Miss You,0PysvqxlGX0AvoigxA7wLt,sadness,00:03:19,46,https://open.spotify.com/track/0PysvqxlGX0AvoigxA7wLt
Rnla,5lKJ1MdVwexXUEEUFLI4l9,Broken,3pvXNqXnuDJgkG1ZDwhQ9E,sadness,00:02:40,48,https://open.spotify.com/track/3pvXNqXnuDJgkG1ZDwhQ9E
Anson Seabra,2jHp7gQArCQrlMvdrIVFCg,That's Us,7sTDqaGUr9NM8NHQ5SNHi1,sadness,00:04:30,66,https://open.spotify.com/track/7sTDqaGUr9NM8NHQ5SNHi1
omarr,6VlR5v7VgUjpqIrIgrZ7wb,Was I Not Good Enough?,2TJs37x1zLNpRpFSHiMeVr,sadness,00:02:25,51,https://open.spotify.com/track/2TJs37x1zLNpRpFSHiMeVr
SadBoyProlific,0inkJpjAKDnQOv2VHBCU0Z,Alone,6tAqYm2Wcy2yrPixShJMS6,sadness,00:02:40,3,https://open.spotify.com/track/6tAqYm2Wcy2yrPixShJMS6
Maisie Peters,2RVvqRBon9NgaGXKfywDSs,Worst of You,54iSfkh69fxhnSNrgvTEBp,sadness,00:03:17,64,https://open.spotify.com/track/54iSfkh69fxhnSNrgvTEBp
yaeow,4Abe9XH0fplj8dbOddoYgH,"always, and forever (with my little sister)",7gdGFqMtL5XFHRP36N2Qdb,sadness,00:01:38,43,https://open.spotify.com/track/7gdGFqMtL5XFHRP36N2Qdb
Sarcastic Sounds,1bq8rqNnfrojn0OSAfeNXJ,I Don't Sleep,0f0gfm6wHjhqrBMHBn9Ajr,sadness,00:01:45,61,https://open.spotify.com/track/0f0gfm6wHjhqrBMHBn9Ajr
Post Malone,246dkjvS1zLTtiykXe5h60,Goodbyes (feat. Young Thug),0t3ZvGKlmYmVsDzBJAXK8C,sadness,00:02:54,79,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
yaeow,4Abe9XH0fplj8dbOddoYgH,One More Time,6SOjqqblrBD2PprPuav43M,sadness,00:02:31,50,https://open.spotify.com/track/6SOjqqblrBD2PprPuav43M
Anson Seabra,2jHp7gQArCQrlMvdrIVFCg,Walked Through Hell,6c7N5N7amAOpeMykjlovjI,sadness,00:03:36,68,https://open.spotify.com/track/6c7N5N7amAOpeMykjlovjI
Hayd,1adGvsK8A0XG2D18ufk7fZ,Closure,0mKQl9k1EErmEPk11aWZEl,sadness,00:03:16,0,https://open.spotify.com/track/0mKQl9k1EErmEPk11aWZEl
Delaney Bailey,3Os4q49SgEN0Tv3fxKw3Sp,j's lullaby (darlin' i'd wait for you),7LNm1oWd6PniO9wRYpNY5o,sadness,00:04:50,72,https://open.spotify.com/track/7LNm1oWd6PniO9wRYpNY5o
Kurt Hugo Schneider,2BHswvFd8tMBizVWGcAMLm,Sweater Weather,0kn9QwZW8Ow9eTuZgxVEz8,sadness,00:03:48,67,https://open.spotify.com/track/0kn9QwZW8Ow9eTuZgxVEz8
the bootleg boy,2i17uDAKnwPO7PlDT4nLaz,the day i died,50HURWGNsCiJw4qFDQu40X,sadness,00:02:14,57,https://open.spotify.com/track/50HURWGNsCiJw4qFDQu40X
Joji,3MZsBdqDrRTJihTHQrO6Dq,Sanctuary,0rOLFkjY5DSIViVBNnzOuK,sadness,00:03:00,76,https://open.spotify.com/track/0rOLFkjY5DSIViVBNnzOuK
MASN,4HAfqyKr4Sqtab6ttHWXgE,Hate Me!,6jmf4OxSGzdgthZruXtcqu,sadness,00:02:34,68,https://open.spotify.com/track/6jmf4OxSGzdgthZruXtcqu
Roderick Porter,7Lcln0AXqNHMahrca8KVpy,Ghost (feat. Ivri),6VyUWfImAgTrYAnYWonuhM,sadness,00:02:46,59,https://open.spotify.com/track/6VyUWfImAgTrYAnYWonuhM
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,could cry just thinkin about you - Full Version,3H7oAhHxkEkSf9iomv2mbG,sadness,00:02:38,66,https://open.spotify.com/track/3H7oAhHxkEkSf9iomv2mbG
Avery Grey,2d1j4rluvg8fH89PgEQDrl,Smoking for the Aesthetic,7HrWPQ6ISUcLNxhmdGB7bu,sadness,00:03:01,50,https://open.spotify.com/track/7HrWPQ6ISUcLNxhmdGB7bu
Joy Again,4jCIAMb0zEArF3GYEYzoDk,Necromancer,0aVM2DspPoHNTDBm7ehySx,sadness,00:02:33,61,https://open.spotify.com/track/0aVM2DspPoHNTDBm7ehySx
Shae Delea,31RyxI6WpYu2zgzT5Etfkg,A Lost Promise,4ExQEPkWtBr85Hw4iFKLu8,sadness,00:02:31,41,https://open.spotify.com/track/4ExQEPkWtBr85Hw4iFKLu8
Winter Aid,15S89CUJtshT2P7WIa2M5l,The Wisp Sings,68RI4I6SKm57SxjG06OYvN,sadness,00:05:13,72,https://open.spotify.com/track/68RI4I6SKm57SxjG06OYvN
luca.,7rvToKFpMMPIwV1kr6MUJI,don't wanna be too forward,51uDgJppNXfG3IAxPpkZZo,sadness,00:02:34,41,https://open.spotify.com/track/51uDgJppNXfG3IAxPpkZZo
Faye,46OMcdfGCQJUOaA7o15lJG,Screams and Dreams,6SDGLeILo8nY3KeZyVG0o6,sadness,00:04:17,0,https://open.spotify.com/track/6SDGLeILo8nY3KeZyVG0o6
HONNE,0Vw76uk7P8yVtTClWyOhac,free love - dream edit,3HAsf0o0TJY9WL4zKCzE3u,sadness,00:04:09,55,https://open.spotify.com/track/3HAsf0o0TJY9WL4zKCzE3u
Alex & Sierra,58MLl9nC29IXbE4nEtuoP2,Little Do You Know,1almCHdsfikRPfVB9VrEdT,sadness,00:03:05,77,https://open.spotify.com/track/1almCHdsfikRPfVB9VrEdT
jagger finn,4b1cEwAKl1Wdg6x8kkraJa,Vas,6S7o12almFeL57rbRvdY5l,sadness,00:01:30,77,https://open.spotify.com/track/6S7o12almFeL57rbRvdY5l
Powfu,6bmlMHgSheBauioMgKv2tn,don't fall asleep yet,7sQhhSlMui3JOZ4s2j4IjM,sadness,00:02:26,53,https://open.spotify.com/track/7sQhhSlMui3JOZ4s2j4IjM
yaeow,4Abe9XH0fplj8dbOddoYgH,don't give up,1fl2pEDROb4TFyqQtV6LBL,sadness,00:01:54,52,https://open.spotify.com/track/1fl2pEDROb4TFyqQtV6LBL
Yaiko Kaori,6Y1X1y0lolpyo4xCpB458o,Maybe i'm alone,3MWcUX999bO6D0AyDY64xL,sadness,00:02:20,48,https://open.spotify.com/track/3MWcUX999bO6D0AyDY64xL
yaeow,4Abe9XH0fplj8dbOddoYgH,Behind the Clouds,6l8mSWXw3Jy7TvM0r8W6LR,sadness,00:02:40,53,https://open.spotify.com/track/6l8mSWXw3Jy7TvM0r8W6LR
Teqkoi,6fOKLk8GmQ8xKogCRuuAwD,Baby I'm Falling,2WxjuqpSOCNQLULYsUExs2,sadness,00:02:34,43,https://open.spotify.com/track/2WxjuqpSOCNQLULYsUExs2
Verzache,59KX7XUUgAOOo5IyDjca0T,The Loser,0yTGQpPOgcsS8Xqp5bQO58,sadness,00:02:11,71,https://open.spotify.com/track/0yTGQpPOgcsS8Xqp5bQO58
"Dream, Ivory",0qZyvjwZauLmrobrpJmvib,welcome and goodbye,5F3DM6Iz4axGiLUhxvQLs1,sadness,00:02:20,7,https://open.spotify.com/track/5F3DM6Iz4axGiLUhxvQLs1
Snøw,5fSVkkuijRIpxuvSqysYiP,Sunset/Sunrise,5bryfrnYaxlofC6MAG6vde,sadness,00:01:27,65,https://open.spotify.com/track/5bryfrnYaxlofC6MAG6vde
Ondi Vil,4ZguwlmrdElUZaO36dRTbn,Drowning,6fee735D9oJHuz9k3tp215,sadness,00:01:40,52,https://open.spotify.com/track/6fee735D9oJHuz9k3tp215
Kina,4qIVPF0s71ZYW3qzhu5GkF,Nobody Cares,4CALLtGlZBwdpfQvMQvhH2,sadness,00:02:55,29,https://open.spotify.com/track/4CALLtGlZBwdpfQvMQvhH2
Chord Overstreet,5D3muNJhYYunbRkh3FKgX0,Hold On,5vjLSffimiIP26QG5WcN2K,sadness,00:03:18,82,https://open.spotify.com/track/5vjLSffimiIP26QG5WcN2K
MASN,4HAfqyKr4Sqtab6ttHWXgE,Hold Me (feat. Mishaal),6qsVVFBn0CuPrEgx9u4QzK,sadness,00:03:40,49,https://open.spotify.com/track/6qsVVFBn0CuPrEgx9u4QzK
mehro,1ZwhhTSUPr7EBZHd1GjOT7,perfume,1kvkYrjZh561EJwERr8EsK,sadness,00:02:29,68,https://open.spotify.com/track/1kvkYrjZh561EJwERr8EsK
Teqkoi,6fOKLk8GmQ8xKogCRuuAwD,It'll Be Alright,5ezVqhuo9PDNqsGKsKOPyG,sadness,00:02:13,57,https://open.spotify.com/track/5ezVqhuo9PDNqsGKsKOPyG
yaeow,4Abe9XH0fplj8dbOddoYgH,When I'm No Longer Here,091BHawNKMMYOPh1W2N4jr,sadness,00:02:39,0,https://open.spotify.com/track/091BHawNKMMYOPh1W2N4jr
Jeremy Zucker,3gIRvgZssIb9aiirIg0nI3,scared,6r2JV75tE0vNgNCv4HKsBC,sadness,00:03:27,66,https://open.spotify.com/track/6r2JV75tE0vNgNCv4HKsBC
Matt Maltese,12j6dJrPXanCBwY599pZxf,As the World Caves In,3NM41PVVUr0ceootKAtkAj,sadness,00:03:38,71,https://open.spotify.com/track/3NM41PVVUr0ceootKAtkAj
Harry Styles,6KImCVD70vtIoJWnq6nGn3,Music For a Sushi Restaurant,5LYMamLv12UPbemOaTPyeV,joy,00:03:13,92,https://open.spotify.com/track/5LYMamLv12UPbemOaTPyeV
Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,Malibu,1UZOjK1BwmwWU14Erba9CZ,joy,00:03:51,80,https://open.spotify.com/track/1UZOjK1BwmwWU14Erba9CZ
Van Morrison,44NX2ffIYHr6D4n7RaZF7A,Brown Eyed Girl,3yrSvpt2l1xhsV9Em88Pul,joy,00:03:03,80,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul
Redbone,0w7HLMvZOHatWVbAKee1zF,Come and Get Your Love - Single Version,7GVUmCP00eSsqc4tzj1sDD,joy,00:03:25,77,https://open.spotify.com/track/7GVUmCP00eSsqc4tzj1sDD
Hozier,2FXC3k01G6Gw61bmprjgqS,Someone New,2DNXgvkyv35vTWvdgjs7qn,joy,00:03:42,70,https://open.spotify.com/track/2DNXgvkyv35vTWvdgjs7qn
"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,September,2grjqo0Frpf2okIBiifQKs,joy,00:03:35,82,https://open.spotify.com/track/2grjqo0Frpf2okIBiifQKs
Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,I Wanna Dance with Somebody (Who Loves Me),2tUBqZG2AbRi7Q0BIrVrEj,joy,00:04:51,82,https://open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj
Ricky Martin,7slfeZO9LsJbWgpkIoXBUJ,Livin' la Vida Loca,0Ph6L4l8dYUuXFmb71Ajnd,joy,00:04:03,75,https://open.spotify.com/track/0Ph6L4l8dYUuXFmb71Ajnd
Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,Mr. Blue Sky,2RlgNHKcydI9sayD2Df2xp,joy,00:05:03,81,https://open.spotify.com/track/2RlgNHKcydI9sayD2Df2xp
Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,Breakaway,74kqTZLnGoPtCwGecA37Xi,joy,00:03:43,66,https://open.spotify.com/track/74kqTZLnGoPtCwGecA37Xi
Outkast,1G9G7WwrXka3Z1r7aIDjI7,Hey Ya!,3AszgPDZd9q0DpDFt4HFBy,joy,00:03:59,64,https://open.spotify.com/track/3AszgPDZd9q0DpDFt4HFBy
Mike Posner,2KsP6tYLJlTBvSUxnwlVWa,Please Don't Go,6jg5SRvdGxvJ0DzNV0UqEK,joy,00:03:16,70,https://open.spotify.com/track/6jg5SRvdGxvJ0DzNV0UqEK
Superfruit,50VoYemccTaftNfFqWtlXd,GUY.exe,3JTjLyrnevl9ASw3ayGO2P,joy,00:03:42,79,https://open.spotify.com/track/3JTjLyrnevl9ASw3ayGO2P
Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,Fantasy,6xkryXuiZU360Lngd4sx13,joy,00:04:03,76,https://open.spotify.com/track/6xkryXuiZU360Lngd4sx13
Chairlift,7hAolICGSgXJuM6DUpK5rp,I Belong in Your Arms,0aqRkWPAL9BGCvvdSiXaE9,joy,00:03:27,63,https://open.spotify.com/track/0aqRkWPAL9BGCvvdSiXaE9
Sia,5WUlDfRSoLAfcVSX1WnrxN,Unstoppable,1yvMUkIOTeUNtNWlWRgANS,joy,00:03:37,81,https://open.spotify.com/track/1yvMUkIOTeUNtNWlWRgANS
Quinn XCII,3ApUX1o6oSz321MMECyIYd,Straightjacket,51LIqkda3pTeECZUhMnool,joy,00:03:26,63,https://open.spotify.com/track/51LIqkda3pTeECZUhMnool
Bill Withers,1ThoqLcyIYvZn7iWbj8fsj,Lovely Day,0bRXwKfigvpKZUurwqAlEh,joy,00:04:14,77,https://open.spotify.com/track/0bRXwKfigvpKZUurwqAlEh
Modest Mouse,1yAwtBaoHLEDWAnWR87hBT,Float On,2lwwrWVKdf3LR9lbbhnr6R,joy,00:03:28,73,https://open.spotify.com/track/2lwwrWVKdf3LR9lbbhnr6R
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,3 Nights,0uI7yAKUf52Cn7y3sYyjiX,joy,00:02:57,72,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
Beyoncé,6vWDO969PvNqNYHIOW5v0m,Love On Top,1z6WtY7X4HQJvzxC4UgkSf,joy,00:04:27,76,https://open.spotify.com/track/1z6WtY7X4HQJvzxC4UgkSf
Samuel Jack,78rEst9B8h5utylmzIoUgb,Feels Like Summer,0ZERGmkfuDSrLaIzEGFdiH,joy,00:03:07,66,https://open.spotify.com/track/0ZERGmkfuDSrLaIzEGFdiH
Cosmo's Midnight,4VivsO1n4n2Mi2Btyb5gfL,Bang My Line (feat. Tkay Maidza),5phuEZAscX7xyQgvxyLKir,joy,00:02:33,56,https://open.spotify.com/track/5phuEZAscX7xyQgvxyLKir
Britney Spears,26dSoYclwsYLMAKD3tpOr4,Lucky,2TTYIwTM2iLC1YOyHuhRMt,joy,00:03:26,67,https://open.spotify.com/track/2TTYIwTM2iLC1YOyHuhRMt
Journey,0rvjqX7ttXeg3mTy8Xscbt,Don't Stop Believin',4bHsxqR3GMrXTxEPLuK5ue,joy,00:04:10,82,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
Sly & The Family Stone,5m8H6zSadhu1j9Yi04VLqD,If You Want Me to Stay,2BydLQAh7CUIFvSEqAMc4x,joy,00:03:00,67,https://open.spotify.com/track/2BydLQAh7CUIFvSEqAMc4x
Becky G,4obzFoKoKRHIphyHzJ35G3,BAIL? CON MI EX,0Yc0ziTsyjahYqlWXVXlTU,joy,00:02:41,75,https://open.spotify.com/track/0Yc0ziTsyjahYqlWXVXlTU
Prince,5a2EaR3hamoenG9rDuVn8j,Hot Summer,5MztBRRywrACJFq8tPNanu,joy,00:03:32,38,https://open.spotify.com/track/5MztBRRywrACJFq8tPNanu
Sara Bareilles,2Sqr0DXoaYABbjBo9HaMkM,King of Anything,3VA8T3rNy5V24AXxNK5u9E,joy,00:03:27,62,https://open.spotify.com/track/3VA8T3rNy5V24AXxNK5u9E
Natasha Bedingfield,7o95ZoZt5ZYn31e9z1Hc0a,Unwritten,3U5JVgI2x4rDyHGObzJfNf,joy,00:04:19,77,https://open.spotify.com/track/3U5JVgI2x4rDyHGObzJfNf
Joy Again,4jCIAMb0zEArF3GYEYzoDk,Looking Out for You,3jfZ9M23l0L7RxzYMTgBTv,joy,00:02:59,80,https://open.spotify.com/track/3jfZ9M23l0L7RxzYMTgBTv
Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,Dreamlover,6HcQZfMrw3KwGyzrKw1Pjy,joy,00:03:52,60,https://open.spotify.com/track/6HcQZfMrw3KwGyzrKw1Pjy
Albert Hammond,34E3csCxpXunPGEkOVVX2g,It Never Rains in Southern California,6tunhVGD8C05MZNjSVIsjw,joy,00:03:53,66,https://open.spotify.com/track/6tunhVGD8C05MZNjSVIsjw
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,Sundress,2aPTvyE09vUCRwVvj0I8WK,joy,00:02:38,78,https://open.spotify.com/track/2aPTvyE09vUCRwVvj0I8WK
Ruth B.,2WzaAvm2bBCf4pEhyuDgCY,Dandelions,2eAvDnpXP5W0cVtiI0PUxV,joy,00:03:53,90,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,Suspicious Minds,1H5IfYyIIAlgDX8zguUzns,joy,00:04:21,73,https://open.spotify.com/track/1H5IfYyIIAlgDX8zguUzns
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,Title,0k5hoseEJnCAbpRh38dNoI,joy,00:02:54,75,https://open.spotify.com/track/0k5hoseEJnCAbpRh38dNoI
MKTO,2l35CQqtYRh3d8ZIiBep4v,Classic,2Dz8KeCYs9awlwUJStJlmh,joy,00:02:55,0,https://open.spotify.com/track/2Dz8KeCYs9awlwUJStJlmh
Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,Hug Me,6eVM9lCmIqwGTUOoeH61Lu,joy,00:02:20,76,https://open.spotify.com/track/6eVM9lCmIqwGTUOoeH61Lu
We Three,5oYuKMBiaAc0W8Gt7FVIjb,Full Time Job,4gtkHMuEMhysN6ZitUSRBf,joy,00:02:27,51,https://open.spotify.com/track/4gtkHMuEMhysN6ZitUSRBf
Cherub,00dwwnz3V4kRfu3UFYpJLz,Doses & Mimosas,44CZRkOxv7UItaAUmh8PgN,joy,00:05:23,70,https://open.spotify.com/track/44CZRkOxv7UItaAUmh8PgN
P!nk,1KCSPY1glIKqW2TotWuXOR,Raise Your Glass,1gv4xPanImH17bKZ9rOveR,joy,00:03:22,77,https://open.spotify.com/track/1gv4xPanImH17bKZ9rOveR
Kesha,6LqNN22kT3074XbTVUrhzX,TiK ToK,0HPD5WQqrq7wPWR7P7Dw1i,joy,00:03:19,81,https://open.spotify.com/track/0HPD5WQqrq7wPWR7P7Dw1i
dempsey hope,6ZzYOQMKYTj2lJeAitjSl7,strawberry cheesecake,4bh2jy0vLIrXE1Cnq2u8gG,joy,00:02:20,25,https://open.spotify.com/track/4bh2jy0vLIrXE1Cnq2u8gG
The Chainsmokers,69GGBxA162lTqCwzJG5jLp,This Feeling,4NBTZtAt1F13VvlSKe6KTl,joy,00:03:17,74,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
Shakira,0EmeFodog0BfCgMzAIvKQp,"Whenever, Wherever - Pepsi Super Bowl LIV Halftime Show Remix",59QI3gSnv576kHyV4Jqt36,joy,00:02:36,54,https://open.spotify.com/track/59QI3gSnv576kHyV4Jqt36
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,Dear Future Husband,3cU2wBxuV6nFiuf6PJZNlC,joy,00:03:04,74,https://open.spotify.com/track/3cU2wBxuV6nFiuf6PJZNlC
Train,3FUY2gzHeIiaesXtOAdB7A,Turn the Radio Up (feat. Jewel),1nNfkK3cfckAyTmNRk1b60,joy,00:03:19,45,https://open.spotify.com/track/1nNfkK3cfckAyTmNRk1b60
Miguel,360IAlyVv4PCEVjgyMZrxK,Sure Thing,0JXXNGljqupsJaZsgSbMZV,joy,00:03:15,79,https://open.spotify.com/track/0JXXNGljqupsJaZsgSbMZV
Sally Boy,0FizvTDN8BVHmV5j2fL9Hf,i love u,4h83bb7xRzB7Qo735CjLMH,joy,00:02:43,29,https://open.spotify.com/track/4h83bb7xRzB7Qo735CjLMH
John K,73eAAfRkS2Vi4hx68oTJJE,A LOT - Remix,1cxPOIEirHd43X5qeGebUY,joy,00:02:28,58,https://open.spotify.com/track/1cxPOIEirHd43X5qeGebUY
Haywood,3rFhVqmS6XqZl4LcGLDzAu,Human to Fall Apart,76ZRoeAgtae628jiFYDLCT,joy,00:02:54,29,https://open.spotify.com/track/76ZRoeAgtae628jiFYDLCT
CNCO,0eecdvMrqBftK0M1VKhaF4,La Equivocada,4hM1rUoUrthsX8D4BH74MO,joy,00:03:18,67,https://open.spotify.com/track/4hM1rUoUrthsX8D4BH74MO
Mati Gómez,23mC5tLCbMk9zqrR2dFtNE,Tu Debilidad (feat. Emilia),1XzihhvRzOHYmVImIZ9g8Q,joy,00:02:41,46,https://open.spotify.com/track/1XzihhvRzOHYmVImIZ9g8Q
Audrey Mika,3JDG63cSaK3xgDnB2H55Xp,Strangers,16k7sLX58uNRKuueVzG6jy,joy,00:02:48,47,https://open.spotify.com/track/16k7sLX58uNRKuueVzG6jy
Kygo,23fqKkggKUBHNkbKtXEls4,Higher Love,6oJ6le65B3SEqPwMRNXWjY,joy,00:03:48,77,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
P!nk,1KCSPY1glIKqW2TotWuXOR,True Love (feat. Lily Allen),1QNqrsNQ1JVLEwncov3lEY,joy,00:03:50,72,https://open.spotify.com/track/1QNqrsNQ1JVLEwncov3lEY
Harry Nilsson,3RTzAwFprBqiskp550eSJX,Gotta Get Up,6fvIzrJ6boUDFF19fH4S2s,joy,00:02:24,59,https://open.spotify.com/track/6fvIzrJ6boUDFF19fH4S2s
Sean Kingston,6S0dmVVn4udvppDhZIWxCr,Beautiful Girls,1hGy2eLcmC8eKx7qr1tOqx,joy,00:03:45,79,https://open.spotify.com/track/1hGy2eLcmC8eKx7qr1tOqx
Sam Cooke,6hnWRPzGGKiapVX1UCdEAC,Twistin' the Night Away,7FS541dJh3iQAEXEZoDhE6,joy,00:02:39,62,https://open.spotify.com/track/7FS541dJh3iQAEXEZoDhE6
Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,You Make My Dreams (Come True),2dlEdDEmuQsrcXaAL3Znzi,joy,00:03:10,59,https://open.spotify.com/track/2dlEdDEmuQsrcXaAL3Znzi
Wham!,5lpH0xAS4fVfLkACg9DAuM,Wake Me Up Before You Go-Go,0ikz6tENMONtK6qGkOrU3c,joy,00:03:51,80,https://open.spotify.com/track/0ikz6tENMONtK6qGkOrU3c
Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,Always Be My Baby,2aBxt229cbLDOvtL7Xbb9x,joy,00:04:18,73,https://open.spotify.com/track/2aBxt229cbLDOvtL7Xbb9x
Billy Ocean,5IDs1CK15HegSAhGEbSYXo,"Get Outta My Dreams, Get into My Car",0pBhA8yQ5FUKyQG13x2Qmh,joy,00:05:34,58,https://open.spotify.com/track/0pBhA8yQ5FUKyQG13x2Qmh
Boney M.,54R6Y0I7jGUCveDTtI21nb,Sunny,3pf96IFggfQuT6Gafqx2rt,joy,00:04:02,69,https://open.spotify.com/track/3pf96IFggfQuT6Gafqx2rt
Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,Cigarette Daydreams,2tznHmp70DxMyr2XhWLOW0,joy,00:03:28,79,https://open.spotify.com/track/2tznHmp70DxMyr2XhWLOW0
Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,Uptown Girl,3CSpzkoL1XgDBZ1q9aDCUV,joy,00:03:14,63,https://open.spotify.com/track/3CSpzkoL1XgDBZ1q9aDCUV
The Romantics,3daM7asS0gCFvyLemNx2EE,What I Like About You,4VRJfWj7cNKivIggXeje8z,joy,00:02:54,37,https://open.spotify.com/track/4VRJfWj7cNKivIggXeje8z
Justin Timberlake,31TPClRtHm23RisEBtV3X7,Mirrors,4rHZZAmHpZrA3iH5zx8frV,joy,00:08:04,79,https://open.spotify.com/track/4rHZZAmHpZrA3iH5zx8frV
